created_by_id,latitude,longitude,police_station,created_datetime
FKUSR01750,12.846647,77.6722198,Electronic City,2024-04-01 21:30:46+00:00
FKUSR01015,12.9772561,77.5707543,Chamarajpet,2024-04-01 21:17:46+00:00
FKUSR00580,12.9397044,77.5838685,Wilson Garden,2024-04-01 21:02:46+00:00
FKUSR00277,13.029291,77.6312024,K.G. Halli,2024-04-01 20:26:46+00:00
FKUSR02584,12.9696009,77.6475628,Jeevanbheemanagar,2024-04-01 20:21:46+00:00
FKUSR00309,12.9957633,77.6950024,Mahadevapura,2024-04-01 20:20:46+00:00
FKUSR01791,12.9225871,77.6228282,Madiwala,2024-04-01 19:34:46+00:00
FKUSR00861,12.9884998,77.6174425,Pulikeshinagar(F.Town),2024-04-01 09:12:46+00:00
FKUSR00144,12.9814212,77.6087535,Shivajinagar,2024-04-01 09:08:46+00:00
FKUSR00972,12.9597092,77.6488414,Jeevanbheemanagar,2024-04-01 08:03:46+00:00
FKUSR00469,13.0709088,77.5039242,Chikkabanavara,2024-04-01 07:13:46+00:00
FKUSR00302,12.9076004,77.6002357,J.P. Nagar,2024-04-01 07:01:46+00:00
FKUSR01753,13.0084713,77.5709795,Malleshwaram,2024-04-01 06:36:46+00:00
FKUSR01267,12.9902462,77.5046406,Kamakshipalya,2024-04-01 06:16:46+00:00
FKUSR00635,13.0035786,77.5692646,Malleshwaram,2024-04-01 06:10:46+00:00
FKUSR00384,12.9988039,77.5420417,Vijayanagara,2024-04-01 06:02:46+00:00
FKUSR01476,12.8402437,77.6770507,Electronic City,2024-04-01 05:54:46+00:00
FKUSR00703,13.1841329,77.6797468,Chikkajala,2024-04-01 05:31:46+00:00
FKUSR01407,12.9679816,77.5887085,Cubbon Park,2024-04-01 05:04:46+00:00
FKUSR01967,12.9229393,77.6514805,HSR Layout,2024-04-01 04:41:46+00:00
FKUSR01674,12.9490613,77.5977365,Wilson Garden,2024-04-01 04:23:46+00:00
FKUSR01663,12.9480399,77.5798409,Basavanagudi,2024-04-01 04:10:46+00:00
FKUSR01078,12.9780314,77.6382435,Jeevanbheemanagar,2024-04-01 04:06:46+00:00
FKUSR00892,12.984921,77.5540479,Rajajinagar,2024-04-01 03:51:46+00:00
FKUSR01870,12.9715553,77.597731,Cubbon Park,2024-04-01 03:36:46+00:00
FKUSR01730,12.9733587,77.5502377,Magadi Road,2024-04-01 03:18:46+00:00
FKUSR01248,12.9773891,77.6202956,Halasur,2024-04-01 02:55:46+00:00
FKUSR01684,12.9575527,77.7009756,HAL Old Airport,2024-04-01 02:35:46+00:00
FKUSR00480,13.0224292,77.6396594,Banaswadi,2024-04-01 02:32:46+00:00
FKUSR01813,12.9668038,77.6415922,Jeevanbheemanagar,2024-04-01 02:28:46+00:00
FKUSR01771,12.9771772,77.5707684,Chamarajpet,2024-04-01 02:19:46+00:00
FKUSR00653,12.9721513,77.5079102,Jnanabharathi,2024-04-01 02:17:46+00:00
FKUSR01698,12.9744794,77.6069938,Cubbon Park,2024-04-01 02:16:46+00:00
FKUSR00407,12.9800331,77.554175,Magadi Road,2024-04-01 01:52:46+00:00
FKUSR01617,12.9987067,77.5498522,Rajajinagar,2024-04-01 01:34:46+00:00
FKUSR01230,12.9840079,77.5781852,High ground,2024-04-01 01:24:46+00:00
FKUSR01707,12.9896151,77.6133356,Pulikeshinagar(F.Town),2024-04-01 01:18:46+00:00
FKUSR01718,12.9598286,77.562015,Chamarajpet,2024-04-01 01:12:46+00:00
FKUSR01113,12.9383596,77.5228542,Byatarayanapura,2024-04-01 00:53:46+00:00
FKUSR00348,13.0324698,77.5539346,Yeshwanthpura,2024-04-01 00:47:46+00:00
FKUSR01739,13.0406571,77.5185314,Chikkabanavara,2024-04-01 00:28:46+00:00
FKUSR00178,12.966166,77.5353945,Vijayanagara,2024-04-01 00:27:46+00:00
FKUSR01350,13.1835731,77.6796724,Chikkajala,2024-04-01 00:03:46+00:00
FKUSR01117,12.981636,77.6128694,Shivajinagar,2024-03-31 23:03:46+00:00
FKUSR00476,12.9018952,77.6758432,Bellandur,2024-03-31 22:09:46+00:00
FKUSR01116,12.9514458,77.5294807,Byatarayanapura,2024-03-31 21:54:46+00:00
FKUSR01612,12.8985815,77.5723306,J.P. Nagar,2024-03-31 21:16:46+00:00
FKUSR01401,13.0314506,77.63572,Hennuru,2024-03-31 20:52:46+00:00
FKUSR01247,12.9834028,77.5605332,Rajajinagar,2024-03-31 20:28:46+00:00
FKUSR01355,13.0080101,77.6953756,K.R. Pura,2024-03-31 19:35:46+00:00
FKUSR00125,12.9216191,77.6198901,Madiwala,2024-03-31 18:22:46+00:00
FKUSR01421,12.911336,77.5729823,Jayanagara,2024-03-31 18:08:46+00:00
FKUSR01459,12.9359129,77.6157151,Adugodi,2024-03-31 12:29:46+00:00
FKUSR00543,13.0107175,77.550217,Malleshwaram,2024-03-31 09:04:46+00:00
FKUSR02310,12.9032997,77.7046556,Bellandur,2024-03-31 08:29:46+00:00
FKUSR02604,12.9381381,77.6984721,HAL Old Airport,2024-03-31 08:09:46+00:00
FKUSR02033,12.9524439,77.541279,Byatarayanapura,2024-03-31 07:59:46+00:00
FKUSR00452,12.9302355,77.583806,Jayanagara,2024-03-31 07:56:46+00:00
FKUSR01640,12.9326095,77.5838684,Jayanagara,2024-03-31 07:36:46+00:00
FKUSR01044,12.9168164,77.5734302,K.S. Layout,2024-03-31 07:15:46+00:00
FKUSR00916,12.9757385,77.5585972,Magadi Road,2024-03-31 07:13:46+00:00
FKUSR00119,12.9219958,77.6514253,HSR Layout,2024-03-31 07:06:46+00:00
FKUSR00031,12.995543580061105,77.69585143145271,Mahadevapura,2024-03-31 07:06:46+00:00
FKUSR01713,13.0215167,77.5326333,Rajajinagar,2024-03-31 06:58:46+00:00
FKUSR01709,13.022273,77.638507,Banaswadi,2024-03-31 06:44:46+00:00
FKUSR00196,12.9960524,77.6942898,Mahadevapura,2024-03-31 06:37:46+00:00
FKUSR00901,13.04008,77.5187035,Peenya,2024-03-31 06:35:46+00:00
FKUSR00545,12.9909204,77.5747339,Sheshadripuram,2024-03-31 06:15:46+00:00
FKUSR00333,13.0246496,77.5350279,Yeshwanthpura,2024-03-31 06:06:46+00:00
FKUSR01318,12.9703294,77.6428765,Jeevanbheemanagar,2024-03-31 06:05:46+00:00
FKUSR00227,12.9810495,77.6112205,Shivajinagar,2024-03-31 05:48:46+00:00
FKUSR00471,13.0692541,77.5924216,Kodigehalli,2024-03-31 05:48:46+00:00
FKUSR01218,12.9001526,77.5858574,J.P. Nagar,2024-03-31 05:41:46+00:00
FKUSR01706,12.9702808,77.6438561,Jeevanbheemanagar,2024-03-31 05:37:46+00:00
FKUSR01699,12.928638,77.5857133,Jayanagara,2024-03-31 05:33:46+00:00
FKUSR01979,12.8792256,77.6098139,Hulimavu,2024-03-31 05:32:46+00:00
FKUSR01162,12.9725592,77.5474875,Magadi Road,2024-03-31 04:53:46+00:00
FKUSR01714,12.9140842,77.567643,K.S. Layout,2024-03-31 04:24:46+00:00
FKUSR01682,12.9641313,77.5822979,Halasuru Gate,2024-03-31 04:24:46+00:00
FKUSR00872,12.9393995,77.5839998,Wilson Garden,2024-03-31 04:16:46+00:00
FKUSR01680,13.0112474,77.583222,Sadashivanagar,2024-03-31 04:13:46+00:00
FKUSR01584,13.0286111,77.5711005,Sadashivanagar,2024-03-31 04:06:46+00:00
FKUSR01135,12.9828222,77.6115321,Shivajinagar,2024-03-31 03:56:46+00:00
FKUSR00783,12.9260119,77.6170824,Madiwala,2024-03-31 03:37:46+00:00
FKUSR00371,12.9789242,77.5810351,Upparpet,2024-03-31 03:36:46+00:00
FKUSR00052,12.915066,77.6353753,HSR Layout,2024-03-31 03:34:46+00:00
FKUSR01181,12.9394069,77.6094259,Adugodi,2024-03-31 03:32:46+00:00
FKUSR01310,12.9642833,77.5787391,City Market,2024-03-31 03:18:46+00:00
FKUSR01642,13.0418261,77.6140543,Hennuru,2024-03-31 03:14:46+00:00
FKUSR00940,12.9703967,77.6461933,Jeevanbheemanagar,2024-03-31 03:03:46+00:00
FKUSR01719,12.9036812,77.7041429,Bellandur,2024-03-31 02:50:46+00:00
FKUSR01524,12.9620949,77.5825414,Halasuru Gate,2024-03-31 02:46:46+00:00
FKUSR01658,13.0349362,77.5888824,Hebbala,2024-03-31 02:44:46+00:00
FKUSR01596,12.919735,77.6212433,Madiwala,2024-03-31 02:35:46+00:00
FKUSR01691,12.9197715,77.6212241,Madiwala,2024-03-31 02:28:46+00:00
FKUSR01055,12.9714817,77.5931633,Cubbon Park,2024-03-31 02:20:46+00:00
FKUSR01631,12.906525,77.5742633,J.P. Nagar,2024-03-31 02:02:46+00:00
FKUSR01638,12.9121565,77.5861422,J.P. Nagar,2024-03-31 01:35:46+00:00
FKUSR00146,12.9683419,77.5748288,Chamarajpet,2024-03-31 01:33:46+00:00
FKUSR00967,12.8787714,77.5552033,Thalagattapura,2024-03-31 01:30:46+00:00
FKUSR01647,12.9004384,77.709905,Whitefield,2024-03-31 01:26:46+00:00
FKUSR02238,12.9119065,77.6426806,HSR Layout,2024-03-31 00:51:46+00:00
FKUSR00103,12.9989263,77.5697946,Malleshwaram,2024-03-31 00:41:46+00:00
FKUSR01660,13.0545527,77.5076973,Chikkabanavara,2024-03-31 00:25:46+00:00
FKUSR01495,12.9889896,77.4996675,Kamakshipalya,2024-03-31 00:16:46+00:00
FKUSR01381,12.9072055,77.6959889,Bellandur,2024-03-31 00:04:46+00:00
FKUSR00414,13.0068527,77.7574391,Mahadevapura,2024-03-31 00:03:46+00:00
FKUSR01512,12.958770751953123,77.6495945,Jeevanbheemanagar,2024-03-30 23:20:46+00:00
FKUSR00700,12.9612904,77.6359152,Halasur,2024-03-30 23:18:46+00:00
FKUSR00814,13.0239273,77.6195635,K.G. Halli,2024-03-30 23:16:46+00:00
FKUSR01197,12.9733518,77.6162586,Halasur,2024-03-30 23:09:46+00:00
FKUSR00228,13.0198667,77.7094433,K.R. Pura,2024-03-30 22:55:46+00:00
FKUSR01061,12.9735419,77.5087597,Jnanabharathi,2024-03-30 22:17:46+00:00
FKUSR00289,12.978866,77.5411545,Magadi Road,2024-03-30 22:11:46+00:00
FKUSR01626,12.971322,77.5073908,Jnanabharathi,2024-03-30 22:10:46+00:00
FKUSR02058,12.9584282,77.5739698,V.V.Puram (C.Pet),2024-03-30 22:00:46+00:00
FKUSR01154,12.9701631,77.7125095,HAL Old Airport,2024-03-30 21:45:46+00:00
FKUSR00264,12.9774651,77.591062,Cubbon Park,2024-03-30 21:25:46+00:00
FKUSR00194,12.9615337,77.6156454,Ashok Nagar,2024-03-30 21:20:46+00:00
FKUSR02289,13.0421991,77.613571,Hebbala,2024-03-30 21:10:46+00:00
FKUSR01017,12.9378648,77.598379,Wilson Garden,2024-03-30 20:54:46+00:00
FKUSR00666,13.0306704,77.5365035,Yeshwanthpura,2024-03-30 19:07:46+00:00
FKUSR01309,12.9280702,77.5806651,Jayanagara,2024-03-30 10:08:46+00:00
FKUSR00542,12.9960719,77.4896285,Kamakshipalya,2024-03-30 08:49:46+00:00
FKUSR00827,13.1918033,77.6809916,Devanahalli Airport,2024-03-30 08:22:46+00:00
FKUSR00484,12.9810356,77.6101852,Shivajinagar,2024-03-30 08:11:46+00:00
FKUSR00015,12.9134326,77.6785973,Bellandur,2024-03-30 08:05:46+00:00
FKUSR00679,12.9568765,77.7032583,HAL Old Airport,2024-03-30 07:43:46+00:00
FKUSR01489,13.0124589,77.5937432,R.T. Nagar,2024-03-30 07:24:46+00:00
FKUSR01429,12.9372392,77.6272595,Adugodi,2024-03-30 07:20:46+00:00
FKUSR01543,12.9582617,77.6685433,HAL Old Airport,2024-03-30 07:08:46+00:00
FKUSR01514,12.8727665,77.5664911,Thalagattapura,2024-03-30 06:56:46+00:00
FKUSR00108,12.9873421,77.578329,High ground,2024-03-30 06:54:46+00:00
FKUSR00522,12.9068261,77.5720567,K.S. Layout,2024-03-30 06:47:46+00:00
FKUSR00570,12.9559929,77.7150752,Whitefield,2024-03-30 06:40:46+00:00
FKUSR00711,12.9083513,77.6003716,Mico Layout,2024-03-30 06:36:46+00:00
FKUSR01486,12.9565467,77.547845,Byatarayanapura,2024-03-30 06:23:46+00:00
FKUSR00969,13.0183699,77.5535231,Yeshwanthpura,2024-03-30 05:51:46+00:00
FKUSR01716,12.9839322,77.7288707,Whitefield,2024-03-30 05:34:46+00:00
FKUSR01572,13.0103435,77.6977954,K.R. Pura,2024-03-30 05:21:46+00:00
FKUSR01542,12.9536285,77.5426883,Byatarayanapura,2024-03-30 04:36:46+00:00
FKUSR02331,12.9747789,77.6089735,Ashok Nagar,2024-03-30 04:21:46+00:00
FKUSR00165,12.9756597,77.5477541,Vijayanagara,2024-03-30 04:01:46+00:00
FKUSR00288,13.0459763,77.7505018,K.R. Pura,2024-03-30 03:47:46+00:00
FKUSR01576,12.914227,77.4813438,Kengeri,2024-03-30 03:27:46+00:00
FKUSR00416,13.0290267,77.5707833,Sadashivanagar,2024-03-30 02:53:46+00:00
FKUSR01573,12.9127685,77.567319,K.S. Layout,2024-03-30 02:37:46+00:00
FKUSR00739,12.9304476,77.6853982,HAL Old Airport,2024-03-30 02:26:46+00:00
FKUSR01180,12.9643986,77.5769294,City Market,2024-03-30 01:59:46+00:00
FKUSR01413,12.9838654,77.5779833,High ground,2024-03-30 01:52:46+00:00
FKUSR01043,12.9517563,77.5765959,V.V.Puram (C.Pet),2024-03-30 01:51:46+00:00
FKUSR01557,12.9393588,77.5839466,Wilson Garden,2024-03-30 01:42:46+00:00
FKUSR01417,12.96427,77.5839967,Halasuru Gate,2024-03-30 01:17:46+00:00
FKUSR01364,13.0039696,77.7013272,K.R. Pura,2024-03-30 00:25:46+00:00
FKUSR01140,13.0074147,77.5794195,Sadashivanagar,2024-03-30 00:18:46+00:00
FKUSR00044,12.978278,77.5737509,Upparpet,2024-03-30 00:05:46+00:00
FKUSR00822,12.8419156,77.6442432,Electronic City,2024-03-29 23:21:46+00:00
FKUSR01484,12.9297185,77.5806712,Jayanagara,2024-03-29 23:14:46+00:00
FKUSR00535,13.0226279,77.5506413,Yeshwanthpura,2024-03-29 22:49:46+00:00
FKUSR01420,12.9680306,77.749898,Whitefield,2024-03-29 22:25:46+00:00
FKUSR01545,13.0128386,77.6263334,Banaswadi,2024-03-29 22:07:46+00:00
FKUSR01494,12.966625,77.5472017,Magadi Road,2024-03-29 21:51:46+00:00
FKUSR01107,12.9877499,77.5193816,Kamakshipalya,2024-03-29 21:35:46+00:00
FKUSR01438,13.0975116,77.5994535,Yelahanka,2024-03-29 21:24:46+00:00
FKUSR00648,12.987977,77.5377067,Vijayanagara,2024-03-29 21:04:46+00:00
FKUSR00720,12.9781804,77.5707331,Chamarajpet,2024-03-29 21:01:46+00:00
FKUSR00424,13.0356968,77.5890694,Kodigehalli,2024-03-29 20:47:46+00:00
FKUSR00093,13.0081706,77.6953017,K.R. Pura,2024-03-29 19:21:46+00:00
FKUSR02155,12.9725327,77.6071776,Ashok Nagar,2024-03-29 11:01:46+00:00
FKUSR02144,12.884118588420778,77.75335749739845,No Police Station,2024-03-29 09:57:46+00:00
FKUSR01443,12.9409149,77.6244076,Adugodi,2024-03-29 09:19:46+00:00
FKUSR01224,12.992773060698989,77.66390902928791,Banaswadi,2024-03-29 09:04:46+00:00
FKUSR02451,12.9632824,77.5764416,V.V.Puram (C.Pet),2024-03-29 08:34:46+00:00
FKUSR00616,12.8551694,77.5887378,Hulimavu,2024-03-29 08:23:46+00:00
FKUSR02064,13.0141499,77.5315923,Rajajinagar,2024-03-29 08:19:46+00:00
FKUSR02442,12.9992328,77.5832008,Sadashivanagar,2024-03-29 07:35:46+00:00
FKUSR01544,13.1840108,77.679583,Chikkajala,2024-03-29 07:04:46+00:00
FKUSR00731,12.936359,77.6161928,Adugodi,2024-03-29 06:57:46+00:00
FKUSR01027,12.9783386,77.638264,Jeevanbheemanagar,2024-03-29 06:34:46+00:00
FKUSR01769,12.913872040182284,77.54682508833271,K.S. Layout,2024-03-29 06:22:46+00:00
FKUSR00304,12.9871501,77.6191068,Pulikeshinagar(F.Town),2024-03-29 06:15:46+00:00
FKUSR01020,12.9111437,77.4802104,Kengeri,2024-03-29 06:00:46+00:00
FKUSR00576,12.9711837,77.5979799,Cubbon Park,2024-03-29 06:00:46+00:00
FKUSR01628,12.9569435,77.7024719,HAL Old Airport,2024-03-29 05:54:46+00:00
FKUSR01205,12.9075414,77.6007496,Mico Layout,2024-03-29 05:42:46+00:00
FKUSR00095,12.9707349,77.5370249,Vijayanagara,2024-03-29 05:25:46+00:00
FKUSR01208,13.0219291,77.6034545,R.T. Nagar,2024-03-29 05:15:46+00:00
FKUSR01196,12.9358441,77.6151848,Adugodi,2024-03-29 05:08:46+00:00
FKUSR00581,12.9454073,77.5965416,Wilson Garden,2024-03-29 05:00:46+00:00
FKUSR01192,12.8571388,77.5890828,Hulimavu,2024-03-29 04:57:46+00:00
FKUSR01051,12.9480699,77.5800225,Basavanagudi,2024-03-29 04:54:46+00:00
FKUSR00622,13.0550634,77.5346079,Jalahalli,2024-03-29 04:54:46+00:00
FKUSR00689,12.9163365,77.6381508,HSR Layout,2024-03-29 04:41:46+00:00
FKUSR01009,13.0417077,77.547133,Jalahalli,2024-03-29 04:37:46+00:00
FKUSR01023,12.96411,77.5840549,Halasuru Gate,2024-03-29 04:28:46+00:00
FKUSR01014,12.9854044,77.5937717,Cubbon Park,2024-03-29 03:55:46+00:00
FKUSR01013,12.9262672,77.5152276,Kengeri,2024-03-29 03:21:46+00:00
FKUSR00641,12.919949,77.5807361,Jayanagara,2024-03-29 03:12:46+00:00
FKUSR00582,12.9245819,77.5180777,Kengeri,2024-03-29 03:07:46+00:00
FKUSR01434,12.9754749,77.6027057,Cubbon Park,2024-03-29 02:33:46+00:00
FKUSR02104,12.93144,77.6226933,Adugodi,2024-03-29 02:15:46+00:00
FKUSR02333,12.9852019,77.5942882,Cubbon Park,2024-03-29 01:46:46+00:00
FKUSR00606,12.9854021,77.6067194,Shivajinagar,2024-03-29 01:43:46+00:00
FKUSR01025,12.9909593,77.6131742,Pulikeshinagar(F.Town),2024-03-29 01:09:46+00:00
FKUSR00636,12.9768345,77.5789577,Upparpet,2024-03-29 00:50:46+00:00
FKUSR00357,12.972389,77.6200014,Halasur,2024-03-29 00:41:46+00:00
FKUSR01026,13.017312,77.5466463,Yeshwanthpura,2024-03-29 00:40:46+00:00
FKUSR00717,13.0012822,77.5945835,R.T. Nagar,2024-03-29 00:38:46+00:00
FKUSR01262,12.9715144,77.6583648,Jeevanbheemanagar,2024-03-29 00:38:46+00:00
FKUSR01008,12.969791,77.5756732,City Market,2024-03-29 00:37:46+00:00
FKUSR00844,12.9640242,77.5827785,Halasuru Gate,2024-03-29 00:02:46+00:00
FKUSR01794,12.9766911,77.5773612,Upparpet,2024-03-28 23:48:46+00:00
FKUSR00934,13.0111878,77.6592382,Banaswadi,2024-03-28 23:41:46+00:00
FKUSR00270,12.8980591,77.6753022,Bellandur,2024-03-28 23:39:46+00:00
FKUSR00791,13.0727099,77.6038689,Hebbala,2024-03-28 23:29:46+00:00
FKUSR00104,12.9107086,77.684895,Bellandur,2024-03-28 23:26:46+00:00
FKUSR02059,13.0565558,77.5465822,Jalahalli,2024-03-28 23:22:46+00:00
FKUSR00871,12.9542997,77.5900161,Wilson Garden,2024-03-28 22:59:46+00:00
FKUSR00049,12.9349881,77.6900131,HAL Old Airport,2024-03-28 22:43:46+00:00
FKUSR00902,12.9448564,77.5970609,Wilson Garden,2024-03-28 22:18:46+00:00
FKUSR00541,12.9296327,77.6846947,HAL Old Airport,2024-03-28 22:17:46+00:00
FKUSR00659,13.0113579,77.5062452,Peenya,2024-03-28 22:15:46+00:00
FKUSR00882,12.9781958,77.5794856,Upparpet,2024-03-28 22:15:46+00:00
FKUSR00760,12.9744248,77.5452528,Vijayanagara,2024-03-28 22:13:46+00:00
FKUSR00598,12.9675417,77.5744567,Chamarajpet,2024-03-28 22:10:46+00:00
FKUSR00737,12.9443104,77.6802745,HAL Old Airport,2024-03-28 22:08:46+00:00
FKUSR00590,13.1608466,77.5956993,Chikkajala,2024-03-28 21:52:46+00:00
FKUSR00955,12.8970437,77.5712318,Thalagattapura,2024-03-28 21:08:46+00:00
FKUSR00675,12.9141705,77.6382539,HSR Layout,2024-03-28 21:03:46+00:00
FKUSR00890,12.9733767,77.5500112,Magadi Road,2024-03-28 20:57:46+00:00
FKUSR00701,12.921810071152729,77.66766715841928,Bellandur,2024-03-28 20:43:46+00:00
FKUSR00928,13.0584289,77.5931834,Kodigehalli,2024-03-28 19:37:46+00:00
FKUSR00775,13.050273,77.5932452,Hebbala,2024-03-28 10:49:46+00:00
FKUSR00248,12.9303427,77.6856807,HAL Old Airport,2024-03-28 08:56:46+00:00
FKUSR00715,12.9573653,77.5186466,Byatarayanapura,2024-03-28 08:11:46+00:00
FKUSR00614,12.8187239,77.6894807,Electronic City,2024-03-28 07:32:46+00:00
FKUSR00980,12.8943066,77.6572257,Bellandur,2024-03-28 06:31:46+00:00
FKUSR00530,12.8762217,77.5952894,Hulimavu,2024-03-28 06:24:46+00:00
FKUSR00978,12.972089,77.6078456,Ashok Nagar,2024-03-28 06:21:46+00:00
FKUSR00982,12.9124921,77.4807321,Kengeri,2024-03-28 06:18:46+00:00
FKUSR00974,12.9624469,77.5758364,V.V.Puram (C.Pet),2024-03-28 06:18:46+00:00
FKUSR00975,12.9323046,77.5160548,Kengeri,2024-03-28 06:18:46+00:00
FKUSR01906,12.9190873,77.7372158,Whitefield,2024-03-28 06:08:46+00:00
FKUSR00843,12.953569,77.5425755,Byatarayanapura,2024-03-28 05:57:46+00:00
FKUSR02304,12.9760133,77.5588463,Magadi Road,2024-03-28 05:56:46+00:00
FKUSR00630,12.9901898,77.5032892,Kamakshipalya,2024-03-28 05:49:46+00:00
FKUSR01441,12.9493076,77.5974762,Wilson Garden,2024-03-28 05:45:46+00:00
FKUSR02308,12.9831419,77.6131978,Pulikeshinagar(F.Town),2024-03-28 05:13:46+00:00
FKUSR01334,12.9918696,77.7132791,Mahadevapura,2024-03-28 05:09:46+00:00
FKUSR01097,12.9675462,77.5415724,Vijayanagara,2024-03-28 05:07:46+00:00
FKUSR00425,12.9598404,77.5157392,Byatarayanapura,2024-03-28 04:39:46+00:00
FKUSR00064,12.935394,77.5814424,Jayanagara,2024-03-28 03:56:46+00:00
FKUSR00804,12.9837853,77.5777481,High ground,2024-03-28 03:37:46+00:00
FKUSR01692,12.9678957,77.5913282,Halasuru Gate,2024-03-28 03:25:46+00:00
FKUSR00202,12.977649,77.5741828,Upparpet,2024-03-28 03:09:46+00:00
FKUSR01021,12.9730693,77.6160144,Halasur,2024-03-28 02:57:46+00:00
FKUSR00784,13.0139987,77.5796772,Sadashivanagar,2024-03-28 02:47:46+00:00
FKUSR00074,12.9918947,77.5944009,High ground,2024-03-28 02:36:46+00:00
FKUSR00798,12.9732101,77.6155526,Halasur,2024-03-28 02:21:46+00:00
FKUSR00819,12.9680072,77.5414982,Vijayanagara,2024-03-28 02:10:46+00:00
FKUSR00341,12.9869826,77.5803991,High ground,2024-03-28 01:21:46+00:00
FKUSR00619,12.9875036,77.5194938,Kamakshipalya,2024-03-28 01:15:46+00:00
FKUSR00568,12.9675508,77.5415591,Vijayanagara,2024-03-28 00:59:46+00:00
FKUSR00594,12.9068533,77.6288233,Madiwala,2024-03-28 00:58:46+00:00
FKUSR00402,12.9378386,77.5985051,Wilson Garden,2024-03-28 00:11:46+00:00
FKUSR02309,13.0198866,77.5555535,Yeshwanthpura,2024-03-28 00:04:46+00:00
FKUSR00560,13.0353595,77.5890451,Hebbala,2024-03-27 23:50:46+00:00
FKUSR00577,12.98547,77.5939259,Cubbon Park,2024-03-27 23:49:46+00:00
FKUSR00271,12.9071194,77.5343921,K.S. Layout,2024-03-27 23:48:46+00:00
FKUSR02299,13.0066985,77.5788668,Sadashivanagar,2024-03-27 23:04:46+00:00
FKUSR00563,13.0177206,77.6364088,Banaswadi,2024-03-27 22:45:46+00:00
FKUSR02298,13.0194214,77.6432185,Banaswadi,2024-03-27 22:38:46+00:00
FKUSR00736,12.967670556753356,77.58764695376158,Halasuru Gate,2024-03-27 22:27:46+00:00
FKUSR02216,12.8941341,77.5991729,Mico Layout,2024-03-27 22:23:46+00:00
FKUSR00447,12.9724838,77.6184994,Halasur,2024-03-27 22:20:46+00:00
FKUSR01160,12.9920066,77.5885593,High ground,2024-03-27 22:12:46+00:00
FKUSR01437,12.883795,77.5503067,Thalagattapura,2024-03-27 22:08:46+00:00
FKUSR00514,12.9152569,77.615135,Mico Layout,2024-03-27 21:55:46+00:00
FKUSR01276,12.9855904,77.5745842,Sheshadripuram,2024-03-27 21:50:46+00:00
FKUSR00154,12.9226117,77.4957517,Kengeri,2024-03-27 21:46:46+00:00
FKUSR02297,12.8265895,77.6823884,Electronic City,2024-03-27 21:33:46+00:00
FKUSR00566,12.964791,77.5546119,Magadi Road,2024-03-27 20:21:46+00:00
FKUSR00571,12.9229683,77.6232217,Madiwala,2024-03-27 19:35:46+00:00
FKUSR00158,12.9708196,77.5069508,Jnanabharathi,2024-03-27 08:10:46+00:00
FKUSR02296,12.912692,77.6351996,HSR Layout,2024-03-27 08:01:46+00:00
FKUSR01427,12.9034509,77.7042812,Bellandur,2024-03-27 07:34:46+00:00
FKUSR01149,13.045465,77.7496897,K.R. Pura,2024-03-27 07:18:46+00:00
FKUSR01597,13.0138396,77.5938056,R.T. Nagar,2024-03-27 07:03:46+00:00
FKUSR00097,12.956805,77.7009667,HAL Old Airport,2024-03-27 06:30:46+00:00
FKUSR01803,13.2433331,77.7132844,Devanahalli Airport,2024-03-27 06:29:46+00:00
FKUSR02295,12.9809168,77.5972224,Cubbon Park,2024-03-27 06:01:46+00:00
FKUSR00508,12.9591611,77.576556,City Market,2024-03-27 05:56:46+00:00
FKUSR01846,12.9861113,77.537217,Kamakshipalya,2024-03-27 05:43:46+00:00
FKUSR00565,12.9317566,77.5446603,Banashankari,2024-03-27 05:36:46+00:00
FKUSR01444,13.0352684,77.5890405,Hebbala,2024-03-27 05:33:46+00:00
FKUSR02160,12.9962491,77.5845567,Sheshadripuram,2024-03-27 05:20:46+00:00
FKUSR02179,12.9456202,77.5709735,Basavanagudi,2024-03-27 05:05:46+00:00
FKUSR02189,13.1998964,77.7033324,Devanahalli Airport,2024-03-27 05:03:46+00:00
FKUSR00525,12.9284949,77.5845937,Jayanagara,2024-03-27 04:59:46+00:00
FKUSR02293,13.0417946,77.5145317,Peenya,2024-03-27 04:57:46+00:00
FKUSR00640,12.9839776,77.6053736,Shivajinagar,2024-03-27 04:53:46+00:00
FKUSR01657,12.9258864,77.5502378,Banashankari,2024-03-27 04:08:46+00:00
FKUSR02292,12.9945148,77.5896328,High ground,2024-03-27 03:49:46+00:00
FKUSR01448,12.9713595,77.6058901,Ashok Nagar,2024-03-27 02:58:46+00:00
FKUSR01054,12.9881347,77.5915288,High ground,2024-03-27 02:45:46+00:00
FKUSR01619,12.9683883,77.5748325,Chamarajpet,2024-03-27 02:10:46+00:00
FKUSR00025,13.0060121,77.6863497,K.R. Pura,2024-03-27 01:57:46+00:00
FKUSR00355,12.9831579,77.5766629,High ground,2024-03-27 00:58:46+00:00
FKUSR00365,12.9306785,77.6855164,HAL Old Airport,2024-03-27 00:37:46+00:00
FKUSR01735,12.8549912,77.6745914,Electronic City,2024-03-27 00:35:46+00:00
FKUSR00604,12.9900683,77.5744833,Sheshadripuram,2024-03-27 00:31:46+00:00
FKUSR02345,12.9202312,77.5471374,Banashankari,2024-03-26 23:37:46+00:00
